en,zh-hant,zh-hans
sensitivity coefficient,靈敏度係數,
sensitivity control,靈敏度控制,
sensitivity curve,靈敏度曲線,
sensitivity function,靈敏度函數,
sensitivity level,靈敏度水準,
sensitivity pattern,敏感型樣,敏感圖案
sensitivity ratio,敏感度比；靈敏度比率,
sensitivity theory,靈敏度理論,
sensitivity time control,敏感時間控制器,
sensitization,敏化,敏化
sensitized,敏化,
sensitized block,敏化塊,
sensitized cube,敏化立方,
sensitized function value,敏化函數值,
sensitized functional block,敏化功能塊,
sensitized material,敏化材料,
sensitizer,敏化劑；致敏物質,
sensitizing,敏化,
sensitometer,感光計；曝光表,
sensitometric strip,感光片,
sensor,感測器,敏感元件
sensor access manager,感測器存取管理器,
sensor amplifier,感測器放大器,
sensor based computer,感測器為基計算機,
sensor based control adapter,感測器基底控制配接器,
sensor based system,感測器為基系統,
sensor card,感測器卡,
sensor device,感測器裝置,
ZBR,區位記錄,區位記錄
Z-buffer algorithm,Z緩衝器演算法,Z緩沖器算法
ZCAV,區域常數角速率,分區恆角速度
z-diode transistor logic,z二極體電晶體邏輯,
z-disk,z碟；（會話監督系統）系統磁碟CMS的擴充,
Zener,齊納,
Zener breakdown,齊納擊穿,
Zener diode,齊納二極體；穩壓二極體,
zenith,天頂；最高點,
zero,零；零位；零點,零點
zero access,立即存取；零存取,
zero access addition,零存取加法,
zero access memory,立即存取記憶體,
zero access storage,立即存取儲存器；零存取儲存（器）,
zero access store,立即存取儲存,
zero accident,無意外,
zero address,零位址,
zero address format,零位址格式,
zero address instruction,零位址指令,
zero address machine,零位址機,
zero address order,零位址命令,
zero adjust,調零；零點調整,
zero adjuster,零（位）調節器,
zero adjustment,零位調整；零點調整,
zero and add,零與加（指令）,
zero and subtract,零與減,
zero balance,零平衡,
zero beat,零拍,
zero bias,零偏壓,
zero bit,零位元,
sensor element,感測器元件,
sensor interface,感測器介面,敏感元件接口
sensor matrix,感測器矩陣,
sensor panel,感測器面板,
sensor scan,感測器掃瞄,
sensor simulator unit,感測器模擬器單位,
sensor switch,感測器開關,
sensory,感測,
sensory control,感測控制,
sensory controlled robot,感測控制機器人,
sensory hierarchy,感測階層,
sensory map,感測圖,
sensory recognition,感測辨識,
sensory representative,感測代表,
sensory system,感測系統,
sentence,句,句子
sentence articulation,句子清晰度,
sentence by sentence syntactic analysis,逐句語法分析,
sentence delimiter,句子定界符,
sentence disambiguation,句子歧義消除,句子歧義消除
sentence error probability,句子錯誤機率,
sentence fragment,句子片段,句子片段
sentence generation,句子產生,
sentence generator,句子產生器,
sentence intelligibility,句子可懂度,
sentence key,句鍵,
sentence length,句子長度,
sentence length count,句子長度計數,
sentence logic,句邏輯,
sentence pattern,句型,句型
sentence position,句子位置,
sentence structure,句子結構,
zero blanking,消零,
zero branch,零分支,
zero byte,零位元組,
zero center,零中心,
zero charge,零電荷,
zero check routine,零檢查常式,
zero circuit,零電路,
zero complement,零補碼；零補數,
zero compression,零壓縮（刪左零）,
zero condition,零條件,
zero copy protocol,零拷貝協定,零拷貝協議
zero correction,零點校正,
zero count interrupt,零計數中斷,
zero cross signal,零交叉信號,
zero cross switch circuit,零交叉交換電路,
zero crossing,零交叉,
zero crossing detector,零交點檢測器,過零檢測器
zero crossover,零交越,
zero defect,零缺陷,
zero destination address,零目的位址,
zero detection operation,檢零操作,
zero dimensional set,零維集,
zero disparity binary code,零不均等二進制碼,
zero drift error,零點漂移誤差,
zero element,零元素,
zero elimination,消零,
zero energy,零能量；無能量,
zero error,零誤差,
zero extended,零延伸,
zero fill,零填充；填零；補零,填零
zero flag,零旗標,
sentence symbol,句子符號,
sentence synthesizing program,句子合成程式,
sentential calculus,句演算,
sentential form,句型,句型
sentential shape,句形狀,
sentinel,哨符,
sentinel card,哨符卡,
separability condition,分離條件,
separability test,分離測試,
separable,可分離,
separable characteristic,可分離特性,
separable code,可分離碼,
separable function,可分離函數,
separable graph,可分離圖,
separable kernel,可分離核心,
separable library,可分離程式館,
separable programming,可分離程式設計,
separable sequence,可分離序列,
separable transition diagram,可分離變遷圖,
separate assembly,分離組合,
separate bus,分離匯流排,
separate carry adder,分離進位加法器,
zero force connector,零力連接器,
zero form,零形式,
zero format value,零格式值,
zero frame,零框,
zero free region,無零點區域,
zero frequency,零頻率（直流）,
zero function,零函數,
zero game,零競賽,
zero gravity,零重力；失重,
zero guard band recording,零防護帶記錄,
zero hold,零保持,
zero hour,預定行動開始時刻,
zero initial,零聲母,零聲母
zero input,零輸入；無輸入,
zero insertion,零插入,
zero insertion force,零插力（插座）；便於安裝CPU的插座,
zero kill,零取消；消零；零位抑制,
zero label,零標號,
zero length buffer,零長度緩衝器,
zero level,零位準；零階,
zero level address,零階位址；零級位址,
zero level addressing,零階定址（法）,
zero level symbol,零階符號,
zero level transmission reference point,零階傳輸參考點,
zero marker,零標誌,
zero mask,零遮罩,
zero match gate,零匹配閘,
zero matrix,零矩陣,
zero memory channel,零記憶體通道,
zero memory source,零記憶體源,
separate channel,分離通道,
separate channel signaling,分離通道發信,
separate code,分離碼,
separate compilation,分離編譯,分別編譯
separate compilation strategy,分離編譯策略,
separate cylinder,分離柱,
separate data,分離資料,
separate file,分離檔案,
separate file area,分離檔案區,
separate library,分離程式館,
separate overflow area,分離溢出區,
separate partition option,分離分區任選,
separate processor mode,分離處理機模,
separate program divisions,分離程式部分,
separate subprogram definition,分離次程式定義,
separate system,分離系統,
separate,分離,
separated clock,分離時鐘,
separated code,分離碼,
separated data,分離資料,
separated face,分離面,
separated graphics,分離圖形,
separated region,分離區域,
separately addressed printer,分離定址列印機,
separately compiled language,分離編譯語言,
separately instructed carry,外控進位,
separating character,分離字元,
separating control character,分離控制字元,
separating delimiter,分離定界符,
separating hyperplane,分離超平面,
separating keyword,分離關鍵字,
zero method,消零法；零測法,
zero modulation,零調變；調零,
zero offset,零偏置；零位偏移,
zero operator,零運算子,
zero order diffraction beam,零階繞射束,
zero order hold,零級保持,
zero order wave,零級波,
zero output signal,零輸出信號,
zero output,零輸出；無輸出,
zero page addressing,零頁定址,
zero phase shift filter,零相移位濾波器,
zero place function,零位函數,
zero place predicate,零位述詞,
zero point,零點,
zero point error,零點誤差,
zero population growth,零人口成長,
zero potential,零電位,
zero power level,零功率位準,
zero proof,零證明；零檢查,
zero punch,零打孔,
zero reader,零閱讀機,
zero redundancy store,零冗餘儲存器,
zero repeat factor,零重複因數,
zero replacement editing,零替換編輯,
zero reset,零位重置,
zero ring,零環,
zero scan,零掃瞄,
zero shift,零移位,
zero signal zone,零信號區；無信號區,
zero state,零狀態,
zero static error loop,零靜態誤差迴路,
zero status flag,零狀態旗標,
separating plane,分離平面,
separating system,分離系統,
separation,分隔；間距；分離,
separation code,分離碼,
separation control character,分離控制字元,
separation corona,分離電暈,
separation distance,分離距離,
separation keyword,分離關鍵字,
separation loss,分離損耗,
