en,zh-hant,zh-hans
monitor call intercept facility,監視器呼叫截取設施,
monitor call,監視器呼叫,
monitor command,監視器命令,
monitor command description,監視器命令描述,
monitor command mode,監視命令模式,
monitor console,監視器控制台,
monitor console routine dispactcher,監控台例行程式分配器,
monitor console routine dispatcher,監視器控制台例行調度器,
monitor console routine,監視器控制台常式,
monitor control,監視器控制,
monitor control dump,監視器控制傾印,
monitor control language,監視器控制語言,
monitor control panel,監視器控制面板,
monitor controller,監視器控制器,
monitor data equipment,監視器資料設備,
monitor database,監視器資料庫,
monitor desk,監視台,
monitor display,監視器顯示,
monitor display support,監視器顯示支援,
monitor error message,監視器錯誤訊息,
monitor event simulation system,監視器事件模擬系統,
monitor fixed-offset area,監督程序固定偏移區,
MONITOR function control,監視器功能控制,
monitor generator,監視器產生器,
monitor group,監視器群,
monitor I/O queue,監督輸入輸出佇列,
monitor incoming job,監視器進入工件,
monitor instruction,監視器指令,
monitor interrupt,監視器中斷,
monitor location,監視器位置,
monitor message,監視器訊息,
monitor mode,監視器模,監控方式
monitor operating system,監視器作業系統,
monitor operation,監視器操作,
monitor out,監控輸出,
monitor out of service,非服務監視器,
monitor output,監視器輸出,
monitor overlay,監視器覆蓋,
monitor printer,監視器列印機,
monitor procedure,監視器程序,
monitor program,監視器程式,監控程序
monitor routine,監視器常式,
monitor scheduler,監視器排程器,
monitor signal,監視器信號,
monitor stack area,監視器堆疊區,
monitor state,監視器狀態,
monitor station reports,監視器站報表,
monitor swapping characteristic,監視器調換特性,
monitor system,監視器系統,
monitor table,監視器表,
monitor task,監視器任務,監控任務
monitor terminal,監視器終端,
monitor unit,監視器單位,
monitor working area,監視器工作區,
monitored automatic control system,監視自動控制系統,
monitored command code,監視命令碼,
monitored control system,監控系統,
monitored instruction,監視指令,
monitored local job,監視本地工件,
monitored mode,監視模式,
monitored state,監視狀態,監視狀態
monitoring,監視；監控；監督,監控
monitoring and control station,監控站,
monitoring cell,監控單元,監視信元
monitoring command,監視命令,
monitoring data,監視資料,
monitoring device,監視裝置,
monitoring dynamic process,監視動態處理,
monitoring environment,監視環境,
monitoring facilities,監視設施,
monitoring identification and correlation,監視識別及相關,
monitoring information,監視資訊,
monitoring key,監視鍵；監聽鍵,
monitoring process,監視處理,
monitoring program,監視程式；監督程式,
monitoring system microprocessor,監視系統微處理機,
monkey-and-bananas problem,猴子與香蕉問題,
monoalphabetic cipher,單字符密碼,
mono-articulate chain manipulator,單關節鍊接調處器,
monoboard computer,單板計算機,
monobrids,單石混合,
monobrids construction,單石混合構造,
monochromatic signal,單色信號,
monochrome,單色,
monochrome console,單色控制台,
monochrome display,單色顯示；單色顯示器,單色顯示
monochrome display adapter,單色顯示器配接器,單色顯示適配器
monochrome graphics,單色圖形,
monochrome graphics adapter,單色圖形配接器,單色圖形適配器
monochrome image,單色影像,
monochrome monitor,單色監視器,
monocode,單代碼,
monocrystalline silicon,單晶矽,
monocular vision,單目視覺,單目視覺
monofile monovolume,單檔案單卷,
monofile multivolume,單檔案多卷,
monographics adapter,單色配接器,
monoid,獨異點,
monolithic,單石；單塊的；單片的,
monolithic A/D converter,單石類比/數位轉換器,
monolithic array computer,單片陣列電腦,
monolithic array logic,單石陣列邏輯,
monolithic chip,單石晶片,
monolithic circuit structure,單石電路結構,
monolithic computing system,單石計算系統,
monolithic D/A converter,單石數位／類比轉換器,
monolithic D/A interface,單石數位／類比介面,
monolithic design automation,單石設計自動化,
monolithic element,單石元件,
monolithic extending hybrids,單石延伸併合電路,
monolithic head,單石頭,
monolithic head technology,單石磁頭技術,
monolithic hybrid circuit,單石併合電路,
monolithic IC,單石積體電路,
monolithic integrated circuit,單石積體電路；單片式積體電路,
monolithic magnetic head,單石磁頭,整體磁頭
monolithic main memory,單石主記憶體,
monolithic memory,單石記憶體,單片存儲器
monolithic microcomputer,單石微電腦,
monolithic microwave integrated circuits,單石微波積體電路,
monolithic module,單石模組,
monolithic processor,單石處理機,
monolithic storage,單石儲存,
monolithic substrate,單石基體,
monolithic system technology,單石系統技術,
monolithic technology,單石技術,
monomonitor,單色監視器,
monophase microinstruction,單相微指令,
monoprocessor,單處理機,
monoprocessor configuration,單處理機組態；單處理機配置,
monoprogrammed,單程式,
monosemantic,單義的,
monosemy,單義,單義
monospace,單一空間,
monospace characters,單空格字元,
monospaced font,單距字型,
monospacing,單空格,
monostability,單穩態性,
monostable,單穩,
monostable circuit,單穩態電路；單定態電路；單穩電路,
monostable flipflop,單穩正反器,
monostable multivibrator,單穩複振器,
monostable trigger,單穩觸發器,
monostable trigger circuit,單穩觸發器電路,單穩觸發電路
monotone,單調,
monotone context sensitive syntax,單調上下文有關語法,
monotone curvature spiral,單調曲率螺線,單調曲率螺線
monotone data flow problem,單調資料流問題,
monotone data flow system,單調資料流系統,
monotone restriction,單調限制,
monotonic Boolean function,單調布林函數,
monotonic function,單調函數,
monotonic functional,單調函數,
monotonic logic,單調邏輯,
monotonic operation,單調運算,
monotonic reasoning,單調推理,單調推理
Monrobot automatic internal diagnosis,門羅伯特自動內部診斷程序,
Montague grammar,Montague 文法,蒙塔古語法
Monte Carlo method,蒙特卡羅法；隨機試驗法,
Monte Carlo simulation,蒙地卡羅模擬法,
month to date,本月至今日；當月；本月,
month-end inventory stock status,月末庫存存量狀態,
monthly activity file,月活動檔,
monthly close,月結,
monthly maintenance charge,月維護費,
monthly rental charge,月租賃費,
monthly statement,月報,
monthly tax report,月稅務報表,
moon rocks program,月（亮）岩（石）程序,
Moore code,莫爾碼,
Moore constant ratio code,莫爾定比碼,
Moore law,莫爾定律,摩爾定律
Moore machine,莫爾機,摩爾機[器]
Moore school automatic computer,莫爾學院自動計算機,
MOP,記憶體組織封包,記憶組織包
more data mark,待續資料標示,待續數據標記
MORE screen status,MORE螢幕狀態,
morpheme,語素,
morpheme analysis,語素分析,詞法分析
morphemic generation,語素產生,語素生成
morphic function,形態函數,
morphing,同型,變形
morphing,同型,漸變
morphism,同型,
morphological analysis,構詞分析,
morphological decomposition,構詞分解,語素分解
morphology,語源學,詞法
Morse automatic decoder,摩斯自動解碼器,
Morse code,莫士碼,
Morse duplex,莫士雙工機,
Morse key,莫士鍵,
Morse operation,莫士操作,
Morse printer,莫士列印機,
Morse recorder,莫士記錄器,
Morse simplex,莫士單工機,
MOS dynamic random access memory,金氧半導體動態隨機存取記憶體,
MOS memory,金氧半導體記憶體,"金屬氧化物半導體存儲器, *MOS存儲器"
MOS transistor,金氧半導體電晶體,
mosaic,鑲嵌；馬賽克；拼圖式,
mosaic character set,鑲嵌字元集,
mosaic mapping,鑲嵌映像,
mosaic printer,鑲嵌列印機,
mosaic printing,鑲嵌列印,
mosaic set,鑲嵌集,
mosaic structure,鑲嵌結構,
MOSFET shift register cell,金氧半導體場效應晶體管移位暫存器單元,
most digit significant,最高有效數位,
most general unifier,最廣合一器,最廣合一子
most possibility criterion,最可能發生準則,
most probable distribution,最大可能分佈,
most significant bit,最有效位元,
most significant character,最高有效字符；最高有效字元,
most significant digit,最高有效數位,
most significant package,最大有效程序包,
most significant,最高有效；最高有效（位）,
most-closely-nested rule,最近巢套規則,
most-frequently-used index,最常使用索引,
MOTEL bus,MOTEL匯流排,
mother block,母塊,
mother unit,主部件；主單元,
motherboard,母板,"母板, *主板"
motherboard hybrids,母板式併合電路,
motion,運動,運動
motion analysis,運轉分析,運動分析
motion compensation,運轉補償,運動補償
motion control,運轉控制；傳動控制,運動控制
motion control system,運動控制系統,
motion detection,運轉檢測,運動檢測
motion estimation,運轉估計,運動估計
motion image,運轉影像,運動圖像
motion picture,動畫,
Motion Picture Experts Group,動畫專家群;動畫壓縮標準,MPEG[運動圖像壓縮]標准
