en,zh-hant,zh-hans
blocked mode,成塊模式,
blocked physical record,成塊實體記錄,
blocked process,受阻過程,
blocked record,成塊記錄,
blocked state,受阻狀態,阻塞狀態
blocked task,受阻任務,
blockette,小程序塊,
blocking,阻擋；編塊；成塊,
blocking AST,阻擋AST,
blocking buffer,成塊緩衝區,
blocking capacitor,阻擋電容器,
blocking factor,編塊因數,分塊因子
blocking instruction,編塊指令,
blocking network,阻塞網路,阻塞網絡
blocking of PIUs,PIU編塊,
blocking of records,記錄成塊,
BLOCKING system,BLOCKING系統；混合交換系統,
block-push instruction,區塊推入指令,
blocks construction program,區塊構造程式,
blocks of knowledge,知識區塊,知識單元
block-structured language,區塊結構語言,分程序結構語言
block-switch technology,區塊交換技術,
block-to-page mapping,區塊到頁面對映,
block-tridiagonal matrix,塊三對角矩陣,
bloom,光暈,
bloop,消雜音,
blooping tape,消雜音帶,
blow,斷開；噴出；熔斷,
blowback,回爆,
blown fuse,已熔斷的保險絲,熔斷絲
BLUE language,BLUE語言；一種Ada設計語言,
blue ribbon connector,藍帶連接器；矩形連接器,
blue ribbon program,藍帶程式；一次測試即通過的程式,
Blum measure,布魯姆測度,
blunder,大錯誤,
blur,模糊,模糊
blurring,模糊,
blurring effect,模糊效應,
blurring operation,模糊運算,
blurring operator,模糊運算子,
B-machine,B機器,B機器
BNPF format,BNPF格式,
board guide,板件導軌,
board of control,控制板,
board tester,板測試器,
board,板,
board-level,板件等級,
bobbin core,線軸磁心,
Bode diagram,波德圖,伯德圖
body,主文；本體,
body axis,本體軸,
body case,本體外殼,
body copy,本體複製,
body group,本體群,
body resistance,本體電阻,
body size,本體尺寸,
body statement,本體敘述,
body stub,本體殘餘,
body type,本體字體,
boeing applied computing service,波音應用計算服務,
boeing computer services co.,波音計算機服務公司,
boeing electronic analog computer,波音電子類比計算機,
boeing interactive graphics system,波音交談圖形系統,
Boeman,波音機器人,
boilerplate,調理板,樣版
bold,粗體（列印）；鮮明（螢幕）,
boldface,粗體字,
boldfaced letter,粗體字母,
boldness,鮮明度,
BOLT,同步器,
bolt,螺栓,
Boltzmann machine,波茲曼機,玻爾茲曼機
bomb,炸彈,
bond paper,粘合紙,
bond type diode,接型二極體,
bonding,壓焊,壓焊
bonding pad,焊墊,焊盤
Bonyhard organization,博奈哈德組織,
book,預定,
book copying,簿式複製,
book inventory,帳面庫存,
book message,帳面訊息,
book value,帳面值,
booking adjustments,帳面調整,
booking records,帳面記錄,
book-keeping,簿記,
bookkeeping information,簿記資訊,
bookkeeping machine,簿記機,
bookkeeping operation,內務操作,
bookmark,書籤,書簽
Boolean 1 state,布林1狀態,
Boolean adder,布林加法器,布爾加法器
Boolean algebra,布林代數；邏輯代數,布爾代數
Boolean algebra system of notation,布林代數記法系統,
Boolean algebra theorem,布林代數定理,
Boolean analyzer,布林分析程式,
Boolean array,布林陣列,
Boolean calculation,布林計算,
Boolean calculus,布林演算,
Boolean character,布林字元,
Boolean choice model,布林選擇模型,
Boolean coefficient,布林係數,
Boolean complement,布林補數,
Boolean complementation,布林互補,
Boolean computer,布林計算機,
Boolean condition,布林條件,
Boolean conjunction,布林接合,
Boolean connective,布林連接,
Boolean constant,布林常數,
Boolean data,布林資料,
Boolean data item,布林資料項,
Boolean data type,布林資料類型,
Boolean decision box,布林決策盒,
Boolean denotation,布林標誌,
Boolean difference method,布林差分法,
Boolean difference technique,布林差分技術,
Boolean difference,布林差分,
Boolean differential,布林微分,
Boolean equation,布林方程,
Boolean expression,布林表式,布爾表達式
Boolean factor,布林因子,
Boolean format,布林格式,
Boolean function,布林函數,布爾函數
Boolean function identifier,布林函數識別符,
Boolean item name,布林項名,
Boolean literal,布林文字,
Boolean logic,布林邏輯,布爾邏輯
Boolean manipulation instruction,布林調處指令,
Boolean marker,布林標誌,
Boolean matrix,布林矩陣,
Boolean matrix addition,布林矩陣加法,
Boolean matrix method,布林矩陣方法,
Boolean matrix multiplication,布林矩陣乘法,
Boolean matrix representation,布林矩陣表示法,
Boolean matrix sum,布林矩陣和,
Boolean operation,布林運算,布爾運算
Boolean operation table,布林運算表,
Boolean operator,布林運算子,布爾算子
Boolean optimization algorithm,布林最佳化演算法,
Boolean part,布林部分,
Boolean pattern,布林型樣,
Boolean position,布林位置,
Boolean primary,布林初值,
Boolean process,布林程序,布爾過程
Boolean quantity,布林量,
Boolean query,布林查詢,
Boolean recurrence,布林遞迴,
Boolean recurrence function,布林遞迴函數,
Boolean recurrence solver,布林遞迴解答器,
Boolean representation,布林表示法,
Boolean ring,布林環,
Boolean search,布林搜尋,"布爾查找, *布爾搜索"
Boolean secondary,布林二次量,
Boolean state,布林狀態,
Boolean sum,布林和,
Boolean symbol,布林符號,
Boolean term,布林項,
Boolean type,布林型,
Boolean unit,布林單元,
Boolean value,布林值,
Boolean valued expression,布林值表式,
Boolean valued function,布林值函數,
Boolean variable,布林變數,
Boolean,布林；布耳的,
Boolean-to-bits symbol,布林轉位元符號,
booster response,增益器響應,
boot,引導；啟動,引導程序
boot infection virus,開機型病毒,
boot leader,啟動引導程式,
boot load program,啟動載入程式,
boot load spawn file,啟動載入子檔案,
boot name,啟動名稱,
boot password,啟動密碼,引導口令
boot record,啟動記錄,
boot time,啟動時間,
boot up,啟動,
bootable volume,可啟動磁卷,
Booth algorithm of binary multiplication,二進制乘法布斯算法,
Booth multiplier,Booth乘法器,布思乘法器
Booth's algorithm,Booth演算法,布思算法
booting,引導,(磁帶)引導段
boot-leg program,自引程式,
bootstrap,自舉；自我啟動；啟動程式,引導程序
bootstrap address,自舉位址；啟動程式位址,
bootstrap amplifier,自舉放大器,
bootstrap block,自舉塊,
bootstrap circuit,自舉電路,
Bootstrap Combined Programming language,自舉組合程式設計語言,BCPL語言
bootstrap driver,自舉驅動器,
bootstrap image,自舉影像,
bootstrap input program,自舉輸入程式,
bootstrap loader,自舉載入器；啟動載入程式,引導裝入程序
bootstrap loader microprocessor,自舉載入器微處理機,
bootstrap loading routine,自舉載入常式,
bootstrap memory,自舉記憶體,
bootstrap program,自舉程式,
bootstrap read routine,自舉讀入常式,
bootstrap routine,自舉常式,
bootstrap technique,自舉技術,
bootstraping,自舉；自我啟動,
border gateway protocol,邊界閘道協定,邊界網關協議
border-punched card,邊沿穿孔卡片,
bore,孔,
B-OR-NOT-A gate,B或非A閘,B或反A門
borrow,借位,
borrow digit,借位；借位位元,
borrow generation device,借位產生裝置,
BOT marker,帶首標誌,
BOT/EOT test cassette,始末標誌測試卡式磁帶,
both-way,雙向,
both-way communication,雙向通訊,雙向通信
both-way junction,雙向連接,
both-way line,雙向線路,
both-way operation,雙向操作,
both-way trunk line,雙向中繼線,
bottleneck,瓶頸,
bottleneck detection,瓶頸檢測,
bottleneck problem,瓶頸問題,
bottleneck work center,瓶頸工作中心,
bottom,底端；（畫面的）底部,
bottom address,底位址,
bottom document,底層文件,
bottom element,底端元件,
bottom layer,底層,
bottom line,底線,下划線
bottom margin,底界；底端,
bottom marker,底部標誌,
bottom of stack,堆疊底端,
bottom of stack register,堆疊底端暫存器,
bottom paper,底端用紙,
bottom view,下視圖,
bottommost,最底,
bottommost element,最底元素,
bottom-up,由下而上,自底向上
bottom-up analysis,由下而上分析,
bottom-up approach,由下而上方式,
bottom-up design,由下而上設計,自底向上設計
bottom-up development,由下而上開發,
bottom-up fashion,由下而上方式,
bottom-up implementation,由下而上實施,
bottom-up integration,由下而上整合,
bottom-up method,由下而上法,自底向上方法
bottom-up parse,由下而上剖析,
bottom-up parsing,由下而上剖析,自底向上句法分析
bottom-up parsing in production language,生成語言的由下而上剖析,
bottom-up reasoning,由下而上推理,自底向上推理
bottom-up recognition,由下而上辨識,
bottom-up recognizer,由下而上辨識器,
bottom-up search,由下而上搜尋,
bottom-up strategy,由下而上策略,
bottom-up syntax analysis,由下而上語法分析,
bottom-up testing,由下而上測試,
bounce,彈跳；彈回,
bounce-free switch,免彈跳開關,
bounceless contact,免彈跳接頭,
bouncing,彈跳,
bouncing busy hour,忙時彈跳,
bound,界限；約束,
bound address memory management,界限位址記憶體管理,
bound arc,約束弧,
bound character,界限字元,
bound component,約束成分,
bound control module,約束控制模組,
bound cursor,約束游標,
bound occurrence,約束出現,
bound of aggregation,聚合界限,
bound of parameter,參數界限,
bound pair,界偶,
bound pair list,界偶串列,
bound register,界限暫存器,
bound segment,約束段,
bound symbol,界限符號,
bound task set load module,界限任務集載入模組,
bound task set,界限任務集,
bound variable,約束變數,
boundary,邊界,邊界
boundary address,邊界位址,
boundary address register,邊界位址暫存器,
boundary alignment,邊界對齊,
boundary chain,邊界鍊,
boundary characteristic,邊界特性,
boundary coding,邊界編碼,
boundary collocation,邊界配置,
boundary condition,邊界條件,邊界條件
boundary contraction method,邊界收縮法,
boundary control,邊界控制,
boundary cost,邊界成本,
boundary detection,邊界檢測,邊界檢測
boundary error,邊界誤差,邊界錯誤
boundary estimation,邊界估計,
boundary face,邊界面,
boundary following,邊界跟隨,
boundary frequency,邊界頻率,
boundary function,邊界功能,
boundary function resource,邊界功能資源,
boundary height,邊界高度,
boundary knowledge,邊界知識,
boundary layer,邊界層,
boundary line,邊界線,
boundary maximum and minimum,邊界極大與極小,
boundary model,邊界模型,邊界模型
boundary modeling,邊界建模,邊界建模
boundary network node,邊界網路節點,
boundary node,邊界節點,
