en,zh-hant,zh-hans
active database,現用資料庫,主動數據庫
active decision support system,主動決策支援系統,主動決策支持系統
active default detection,現用系統預設檢測,
active device,有效裝置,
active directory,主動式目錄,現用目錄
active disc table,現用磁碟表,
active display,有效顯示,
active DO-loop,現用DO循環,
active driver,主動式驅動器,活動驅動器
active edge list,現行邊串列,活化邊表
active electronic countermeasure,現行電子反制,
active element,主動元件,有源元件
active element group,主動元件組,
active environment group,現用環境組,
active feedback,主動回饋,
active file,現用檔案,活動文件
active file directory,現用檔案目錄,
active file list,現用檔案串列,
active file table,現用檔案表,
active form,現用表格,
active gate,有源閘,
active high,高態有效,
active high clock,高態有效時鐘,
active high signal,高態有效信號,
active instruction,有效指令,
active instruction counter,現用指令計數器,
active interface,現用介面,
active item record count,使用中記錄項數,
active job,現用工件,
active junction box,有源連接盒,
active line,現用鏈,
active link,有效鏈接,工作鏈路
active link pack,有效鏈接包；現用鏈接包,
active list structure,現用串列結構,
active logging,現用登錄,
active low,低態有效,
active low clock,低態有效時鐘,
active low inverter,低態有效反向器,
active maintenance downtime,有效維護當機時間,
active master file,現用主檔案,
active master item,現用主項,
active matrix,動態矩陣,
active matrix addressing,動態矩陣定址,
active matrix liquid crystal display,動態矩陣液晶顯示器,
active memory,現用記憶體,
active memory cell,現用記憶體格,
active message processing,有效訊息處理,
active monitor,現用監視器,
active network,現用網路,
active only,僅限於使用中的,
active operator,有效運算子,
active page,現用頁,活動頁
active page field,現用頁欄,
active page queue,現用頁佇列,
active page register,現用頁暫存器,
active paging,現用分頁,
active partition,現用分區,活動分區
active parts,現用零件,
active procedure,現用過程,
active process,活動中的作業元,活動進程
active processor module,現用處理機模組,
active program,現用程式,
active pull-up,主動上拉,
active query,主動查詢,主動查詢
active record,現行記錄,
active record code,現行記錄碼,
active relay station,有源中繼站,
active screen,現用畫面,
active search list,現用搜尋串列,
active segment field,現用段欄,
active sheet,現用表單,
active side,現用側,
active simulation,主動模擬,
active state,活動狀態,活動狀態
active station,現用站,
active status register,現行狀態暫存器,
active sub-file,現用子檔,
active task,現行任務,
active task list,現行任務串列,
active threat,主動威脅,主動威脅
active time list,有效時間表,
active transfer command,有效轉移命令,
active type,現用型式,
active user,有效使用者,
active vision,主動視覺,主動視覺
active volume,現用卷,
active window,現用視窗,
active wiretapping,主動篡改線路訊息,"篡改信道信息, *偽造信道信息"
active work space,現行工作空間,
activity,活動率；活動性,活動
activity attributes,活動屬性,
activity chain address,活動鍊接位址,
activity code,活動碼,
activity grid,活動柵,
activity loading,活動率負載,
activity logging,活動率登錄,
activity ratio,活動比,活動率
activity save area,活動保存區,
activity trail,活動存底,
activity-directed simulation,活動導向模擬,
actor model,角色模型,角色模型
actual,實際,
actual address,實際位址,
actual argument,實際引數,
actual coding,實際編碼,
actual cost,實際成本,
actual cost over standard cost,實際成本高於標準成本,
actual cost this period,本期實際成本,
actual costing,實際成本法,
actual cost-to-date,至本日累計實際成本,
actual count,實際盤點,
actual counted quantity,實際盤點數量,
actual data transfer rate,實際資料傳送率,
actual decimal point,實際小數點,
actual key,實際鍵,
actual logical file name,實際邏輯檔名,
actual lower bound,實際下限,
actual nonterminal name,實際非終端名,
actual number of active and suspended record,使用中及暫停使用記錄之筆數,
actual numerical value,實際數值,
actual output,實際輸出,
actual output alpha factor,實際輸出alpha因子,
actual parameter,實際參數,實參
actual parameter association,實際參數結合,
actual parameter list,實際參數串列,
actual parameter part,實際參數部分,
actual parameter word,實際參數字,
actual program absolute address,實際程式絕對位址,
actual quantity,實際數量,
actual quantity over standard quantity,實際數量高於標準數量,
actual quantity under standard quantity,實際數量低於標準數量,
actual record length,實際記錄長度,
actual retention time,實際保持時間,
actual return code,實際轉回碼,
actual row,實際列,
actual run-time,實際運行時間,
actual run-time data area,實際運行時間資料區,
actual selling price,實際銷售價格,
actual selsyn,實際自同步機,
actual sequence,實際順序,
actual source,實源,
actual start,實際開始,
actual start date,實際開始日期,
actual storage,實際儲存器,
actual switching point,實際換點,
actual time,實際時間,
actual time of completion,實際完成時間,
actual time of reception,實際接收時間,
actual time over standard time,實際時間高於標準時間,
actual transfer rate,實際傳送率,
actual transmission,實際傳輸,
actual upper bound,實際上限,
actual variable parameter,實際變數參數,
actual velocity,實際速度,
actual word,實際字,
actual work center,實際工作中心,
actual/formal parameter correspondence,實際對形式參數之對應關係,
actuality audio,實況聲訊,
actually semicomputable,實際半可計算的,
actuating code,動作碼,
actuating device,動作裝置；調節裝置,
actuating error signal,動作誤差信號,
actuating logic,動作邏輯,
actuating signal,致動信號,
actuating system,動作系統,
actuation time,動作時間,
actuator,致動器,執行機構
actuator arm,致動器臂,
actuator lever,致動器桿,
acute angle,銳角,
acyclic,非循環,
acyclic circuit,非循環電路,
acyclic dependence relation,非循環相依關係,
acyclic digraph,非循環有向圖,
acyclic feeding,非循環饋送,非周期性饋送
acyclic feeding graph,非循環饋送圖,
acyclic graph,非循環圖,
acyclic network,非循環網路,
acyclic process,非循環過程,
acyclic set,非循環集,
ad hoc approach,特定方式,
ad hoc logic,特定邏輯,
ad hoc polymorphism,特定同質法,
ad hoc request,特定請求,
ad hoc selection method,特定方式選擇法,
ADA,ADA程式語言,Ada語言
adaptability,適應性,自適應性
adaptable data base system,ADABAS資料庫系統,
adaptation kit,成套配合件,
adapter,配接器；附加卡；整流器,適配器
adapter check,配接器檢查,
adapter control block,配接器控制塊,
adapter setup code,配接器設置碼,
adapter unit,配接器單元,
adapting,可調適,自適應
adaption layer controller,適配層控制器,適配層控制器
adaptive amplifier,可調適放大器適應放大器,
adaptive ARQ,可調適型ARQ,
adaptive automatic equalizer,適應自動等化器,
adaptive behavior,適應行為,
adaptive bit allocation,適應性位元分配,
adaptive channel allocation,適應通道分配,
adaptive control,適應控制；調適控制,自適應控制
adaptive control of constraint,約束適應控制,
adaptive control sequence,適應控制順序,
adaptive data reporting system,可調適資料報告系統；適應資料報告系統,
adaptive database manager,可調適資料庫管理器；適應資料庫管理器,
adaptive delta modulation,適應增量調變,
adaptive differential pulse code modulation,可調適差分脈衝調變,自適應差分脈碼調制
adaptive digital vocoder,可調適數位聲碼器；適應數位聲碼器,
adaptive equalization,適應性等化,
adaptive expert system,可調適專家系統,
adaptive filter,適應性濾波器,
adaptive filtering,可調適過濾,
adaptive integration method,適應積分法,
adaptive interface,適應介面,
adaptive learning,適應學習,[自]適應學習
adaptive linear element,適應線性元件,
adaptive logic circuit,可調適邏輯電路；適應邏輯電路,
adaptive maintenance,適應維護,適應性維護
adaptive mission oriented software system,可調適任務導向軟體系統；適應任務導向軟體系統,
adaptive modulation,可調適調變；適應調變,
adaptive multifunction circuit,可調適多功能電路；適應多功能電路,
adaptive neural network,可調適類神經網絡,自適應神經網絡
adaptive organization,適應組織,
adaptive predictive,適應預測,
adaptive predictive coding,可調適預測編碼；適應預測編碼,自適應預測編碼
adaptive predictive encoding,可調適預測式編碼；適應預測編碼,
adaptive quantization,適應性量化,
adaptive reliability control system,可調適可靠性控制系統；適應可靠性控制系統,
adaptive resonance theory network,適應共振理論網路,
adaptive robot,適應機器人,
adaptive speed control,可調適速率控制；適應速率控制,
adaptive subbend coding,可調適副頻帶編碼,
adaptive testing,適應測試,
adaptive threshold control,適應定限控制,
adaptive thresholding,適應定限,
adaptive user interface,適應用戶介面,自適應用戶界面
adaptive wavelet,適應子波,[自]適應子波
add,加,
add accumulator,累加器加指令,
add bill,新增清單,
add control unit,加法控制單元；加法控制器,
