en,zh-hant,zh-hans
flux responsive head,磁通彈敏磁頭,
flux reversal per inch,每英寸磁通反轉次數,
flux reversal per millimeter,每毫米磁通反轉次數,
flux switching technique,磁通交換技術,
flux transition,通量變遷,
flux transitions per inch,每英寸通量變化數,
fly fold,飛折,
fly head storage,浮動磁頭儲存器,
rate of punch,打孔速率,
rated current,額定電流,
rated frequency,額定頻率,
rated frequency range,額定頻率範圍,
rated load,額定負載,額定負載
rated output,額定輸出,
rated speed,額定速率,
rated voltage,額定電壓,額定電壓
rated voltage range,額定範圍電壓,
rate-grown junction,變速生長連接,
rate-grown method,變速生長法,
rate-grown transistor,變速生長電晶體,
rating,額定值；標稱值；定額,
ratio,比；比率,
ratio calculator,比率計算器,
ratio control,比率控制,比值控制
ratio controller,比率控制器,
ratio error,比率誤差,
ratio method,比率法,
ratio minimization,比率最小化,
ratio of gate-to-pin,閘對接線比,
ratiocination,推論,
rational,有理（的）；合法（的）,
rational agent,有理代理,理性主體
rational approximation,有理式近似,
rational Bezier curve,有理貝齊爾曲線,有理貝濟埃曲線
rational differential system,有理微分系統,
rational expression,有理表式,
rational fraction,有理分數,
rational fraction approximation,有理分數近似,
rational fraction interpolation,有理分數內插,
fly lens,蠅眼透鏡,
flyback power supply,馳回電源供應器,
flyback time,馳回時間,回掃時間
flyback transformer,馳回變壓器,
flying,飛,
flying belt printer,飛帶列印機,
flying disk printer,字碟式列印機,
flying drum printer,字輪式列印機,
flying head,浮動磁頭,浮動磁頭
flying height,浮動高度,浮動高度
flying paper,快速移動紙,
flying printer,飛軸式列印機,
flying spot,飛點,
flying spot scanner,飛點掃瞄器,
flying spot scanning,飛點掃瞄（法）,
flying spot scanning digitizer,飛點掃瞄數化器,
flying spot store address,飛點儲存位址,
flying spot store,飛點儲存,
flying spot tube,飛點管,
flying wheel printer,飛輪列印機,
flying zone,磁頭浮動區,
Flynn classification schema,弗林分類綱目,
fly-speck,小污斑,
flywheel effect,飛輸效應,
FM,調頻,調頻[制]
FM encoding,FM編碼,
FMS,彈性製造系統,柔性制造系統
FMS,檔案管理系統,文件管理系統
focal distance,焦距,
focal length,焦長；焦距,
focal plane,焦點平面,
focal point,焦點,
rational function,有理函數,
rational geometric design,有理幾何設計,有理几何設計
rational interpolating function,有理內插函數,
rational interval function,有理間隔函數,
rational number,有理數,
rationale,理論基礎；基本原理,
rationality,有理性,理性
rationalization,有理化,
rationalizing denominator,有理化分母,
raw,原始的；未處理的；未加工的；組糙的,寫后讀
raw data,原始資料,原始數據
raw event,原始事件,
raw information,原始資訊,
raw laser power,初始雷射功率,
raw material,原始材料,
raw queue,原始佇列,
raw read data,原始讀出數據,
raw storage,原始儲存,
raw tape,原始帶,
ray,線；射線；半直線,
ray cast,光線投射,光線投射
ray tracing,射線追蹤,"光線跟蹤, *光線追蹤"
Rayleigh distribution,雷利分佈,
Rayleigh fading channel,瑞雷衰落通道,
Rayleigh scattering,瑞利散射,
Rayleigh-Ritz method,瑞利－里茲方法,
RC paper,感光相紙,
RDA,遠程資料庫存取,遠程數據庫訪問
RDI,遠程缺陷指示,遠端缺陷指示
reach,到達,
reachability,可達性,可達性
reachability by step,步可達性,步可達性
focus,焦點,
focus coil,聚焦線圈,
focus coil axis,聚焦線圈軸,
focus fiber optics,聚焦纖光學,
focus hypothesis,焦點假設,
focus lens,聚焦透鏡,
focus out,焦外；散焦,
focus serve,聚焦伺服,
focus servo,聚焦伺服,聚焦伺服
focus space,焦點空間,
focused ion beam,聚焦離子束,
focused overload,集中超載,
focusing,聚焦,聚焦
focusing coil,聚焦線圈,
FODA,特徵導向的領域分析方法,面向特征的領域分析方法
reachability graph,可達性圖,可達圖
reachability matrix,可達性矩陣,
reachability relation,可達性關係,可達性關系
reachability tree,可達性樹,可達樹
reachable forest,可達森林,可達森林
reachable marking,可達標識,可達標識
reachable marking graph,可達標識圖,可達標識圖
reachable node,可達節點,
reachable point,可達點,
reachable symbol,可達符號,
reachable vertex,可達頂點,
reactance,電抗,
reactance association,電抗結合,
reactance modulator,電抗調變器,
reactivation,重激活；再生,
reactive,反應,
reactive agent,反應代理,反應主體
reactive information center,反應型資訊中心,
reactive learning environment,反應性學習環境,
reactive mode,反應模式,
reactor simulator,反應堆模擬器,
read,讀；讀出；讀取,讀
read access,讀出存取,讀訪問
read access time,讀出存取時間,
read access type,讀出存取型式,
read after punch check,打孔後讀出檢查,
read after write,寫後讀出,寫后讀
read after write check,寫後讀出檢查,
read after write delay,寫後讀出延遲,
read after write verify,寫後讀出驗證,
fog,感光過度,
foil,箔,
fold,摺合；摺疊,
foldable operation,可折疊運算,
folded array configuration,摺疊陣列組態,
folded spectrum technique,折疊光譜技術,
folder,文件庫；卷宗,
folder block,頁面折疊塊,
folder directory,頁面折疊目錄,
folder name,卷名,
folder problem,問題卷,
folder store,頁面折疊儲存,
folding,摺疊,
folding at boundary,邊界折疊法,
folding hashing method,摺疊散列定址法,
folding ratio,折疊率,
folding scheme,折疊方式,
folio,頁碼（佔二面）,
folio verso,見此頁背面,
follow,跟隨,
follow symbol,跟隨符號,
follower cathode,陰極隨動器,
follower constellation,跟隨叢,后繼叢
following component,跟隨分量,
following error in servo system,伺服系統中的跟蹤誤差,
following items not available,下列各項不存在,
following word,跟隨字,
follow-on,繼續,
follow-the-index,沿索引尋查,
follow-up,跟催,
follow-up control,跟催控制,隨動控制
follow-up date,跟催日期,
read after write,寫後讀出,
read ahead queue,讀前隊列,
read amplifier,讀出放大器,
read and write head,讀寫頭,讀/寫磁頭
read and write statement,讀及寫敘述,
read around,繞讀,
read around check,繞讀檢查,
read around number,繞讀數,
read around ratio,繞讀比,
read back,回讀,
read back check,回讀核對（同echocheck）,
read back signal,回讀信號,
read backward,反向讀,
read buffer register,讀緩衝暫存器,
read bus,讀匯流排,
read channel,讀通道,
read counter,讀計數器,
read current,讀電流,
read cycle,讀週期,
read cycle time,讀週期時間,
read data latch signal,讀數據鎖存信號,
read data line,讀資料線,讀數據線
read data strobe,讀出資料選通,
read deskew,讀出抗扭斜,
read detector,讀出檢測器,
read driver,讀驅動器,
read equalization,讀均衡,讀均衡
read error rate,讀錯誤率,
read exit,讀出口,
read exit option,讀出口選項,
read file program,讀檔案程式,
follow-up date shortage,跟催日期短缺,
follow-up file,跟催檔,
follow-up potentiometer,跟催電位計,
follow-up servo,隨動伺服機構,
font,字型,字型
font area,字型區,
font assignment,字型指定,
font card,字型卡,
font cartridge,字型匣,
font change character,字型改變字元,
font change,字型改變,
font data,字型資料,
font data set,字型資料集,
read gap scatter,讀間隙散佈,
read gap skew,讀間隙偏斜,
read half-pulse,讀半脈波,
read halt,讀停止,
read head,讀頭,讀（磁）頭
read head stack,讀頭堆疊,
read home address,讀起始位址,
read hopper,讀卡箱,
read in,讀入,
read in program,讀入程式,
read in unit,讀入單元,
read initial program,讀初始程式,
read intent,讀意向,
read interpreter,讀解譯器,
read interrupt allow set,讀中斷容許集,
read line,讀線,
read lock,讀鎖,讀鎖
read mechanism,讀機構,
read modified operation,讀入修正操作,
read modify write,讀修改寫,
read modify write cycle,讀修改寫週期,
read mostly memory,RMM可改寫唯讀記憶體,
read noise,讀雜訊,讀噪聲
read only,唯讀,
read only access,唯讀存取,
read only access mode,唯讀存取模式,
read only bit,唯讀位元,
read only device,唯讀裝置,
read only file,唯讀檔案,
read only input tape,唯讀輸入帶,
read only memory buffer,唯讀記憶體緩衝,
font disk,字型磁碟,
font diskette,字型磁片,
font editor,字型編輯器,
font family,字型族系,
font file,字型檔,
font integrity,字型完整性,
font invocation,字型調用,
font load,字型載入,
font map,字型映像,
font master,字型主模,
font membership,字型隸屬,
font memory,字型記憶體,
font name,字型名,
font number,字型數,
font outline,字型外框,
font pattern,字型型樣,
font reticle,字型標線,
font select,字型選擇,
font set,字型集,
font size,字型大小,
font store,字型儲存,
font type,字型,字型
font value,字型值,
font variation,字型變化,
FONTAC,FONTAC計算機,
foot candle,呎燭光,
foot candle meter,英尺燭光計,
foot pedal,腳踏開關,
footer,註腳,頁腳
foothill problem,腳丘問題,
footing,註腳,頁腳
read only memory simulator,唯讀記憶體模擬器,
read only memory,唯讀記憶體；僅讀記憶體,只讀存儲器
read only mode,唯讀模,
read only nano store file,唯讀毫微儲存檔案,
read only operation,唯讀操作,
read only optical disk,唯讀光碟,
read only procedure,唯讀程序,
read only program,唯讀程式,
read only register,唯讀暫存器,
read only storage,唯讀儲存；唯讀儲存（器）,
read only store,唯讀儲存,
read only subpool,唯讀子池,
read operation,閱讀作業,
read out,讀出,
read out circuit,讀出電路,
read out command,讀出命令,
read out counter,讀出計數器,
read out device,讀出裝置,
read out equipment,讀出設備,
read out gate,讀出閘,
read out information,讀出資訊,
read out position,讀出位置,
read out signal,讀出信號,
read out station,讀出站,
read out time,讀出時間,
read out tube,讀出管,
read out unit,讀出單元,
read out voltage,讀出電壓,
read out winding,讀出繞組,
read output,讀輸出,
read over,讀完,
read page procedure,讀頁程序,
footing area,註腳區,
footnote,註腳,頁腳
footnote number,註腳號碼,
footnote separator,註腳分隔符,
footprint,腳印；覆蓋區,
For clause,For子句,
For list,For串列,
